metric_label,backbone,layer_name,gamma_str,group_idx,mos_r_mean,mos_r_min,mos_r_max,mmd_score
MMD_dinov2_vitb14_l5_g1.00e-06,dinov2_vitb14,blocks.4,1.00e-06,28,72.42942150136365,72.09644175681818,72.89617321363636,0.04178059101104736
MMD_dinov2_vitb14_l5_g1.00e-06,dinov2_vitb14,blocks.4,1.00e-06,29,73.34774863416665,73.03390340545455,73.53120189545454,0.025211095809936523
MMD_dinov2_vitb14_l5_g1.00e-06,dinov2_vitb14,blocks.4,1.00e-06,30,74.01024421901515,73.63946159545455,74.38583995454546,0.043141841888427734
MMD_dinov2_vitb14_l5_g1.00e-06,dinov2_vitb14,blocks.4,1.00e-06,31,74.94433337537879,74.46433656818182,75.21942449545455,0.026177048683166504
MMD_dinov2_vitb14_l5_g1.00e-06,dinov2_vitb14,blocks.4,1.00e-06,32,75.49502602753789,75.2494860690909,75.78166525454546,0.039552927017211914
MMD_dinov2_vitb14_l5_g1.00e-06,dinov2_vitb14,blocks.4,1.00e-06,33,76.12141632132575,75.79512009954546,76.35414479090909,0.030649900436401367
MMD_dinov2_vitb14_l5_g1.00e-06,dinov2_vitb14,blocks.4,1.00e-06,34,76.64746932647726,76.39021483181818,76.91644974545454,0.03932690620422363
MMD_dinov2_vitb14_l5_g1.00e-06,dinov2_vitb14,blocks.4,1.00e-06,35,77.45268438924242,76.98329391227273,77.9733424409091,0.02841198444366455
MMD_dinov2_vitb14_l5_g1.00e-06,dinov2_vitb14,blocks.4,1.00e-06,36,78.41772790810606,78.0566007590909,78.63007529545455,0.02520143985748291
MMD_dinov2_vitb14_l5_g1.00e-06,dinov2_vitb14,blocks.4,1.00e-06,37,79.48953130329545,78.86957993181818,79.94757872272727,0.03460979461669922
MMD_dinov2_vitb14_l5_g1.00e-06,dinov2_vitb14,blocks.4,1.00e-06,38,80.64653269242426,80.02392345454545,81.46314962272727,0.02864527702331543
MMD_dinov2_vitb14_l5_g1.00e-06,dinov2_vitb14,blocks.4,1.00e-06,39,82.37413252424243,81.49191450454545,83.32162666818182,0.028235912322998047
MMD_dinov2_vitb14_l5_g1.00e-06,dinov2_vitb14,blocks.4,1.00e-06,40,85.29802349882574,83.35334443181819,87.81027129545454,0.030587077140808105
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,1,15.013606067500001,10.383351573636363,17.49981897681818,0.0035968823358416557
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,2,20.849828797007575,18.01987185318182,23.073138160909092,0.006987888365983963
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,3,25.423176264242425,23.859046570909094,26.80277036,0.007019444368779659
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,4,29.153337982537877,27.710613355454544,31.75240744409091,0.00834519974887371
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,5,34.402939558522725,31.962474827272725,37.183868766818186,0.009012366645038128
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,6,39.97406706568182,37.586910895,41.74143011090909,0.00901725422590971
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,7,43.9276351819697,42.27668356454546,45.34376912590909,0.0046188607811927795
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,8,46.58200343719697,45.44974382363636,47.45620903181818,0.0048177847638726234
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,9,49.03616415087121,47.57944400681818,50.287720933636365,0.008207841776311398
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,10,51.09197204121211,50.397065763181814,51.78909724363636,0.0037245750427246094
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,11,52.51080069060606,51.85205774272727,53.15595768772727,0.00467562023550272
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,12,54.69192689473484,53.19575964181818,55.80372709545455,0.004869233816862106
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,13,56.51391104996211,55.82518654818182,56.88495511818182,0.005185011308640242
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,14,57.409796520757574,56.89427865,58.14704098045454,0.00478751678019762
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,15,59.09236188147728,58.40466673181818,59.61907620909091,0.004049093462526798
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,16,60.58465183431818,59.64024705,61.41676890772727,0.0039171818643808365
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,17,61.98847238492424,61.450913154545454,62.515273900000004,0.003632352687418461
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,18,63.100783259886356,62.56153540454545,63.601648069090906,0.004874403588473797
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,19,63.943781028825754,63.632569839545454,64.23845857272727,0.00398406945168972
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,20,64.77384965871211,64.25370258636363,65.15700578272727,0.005225085187703371
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,21,65.95465575371213,65.26560826818182,66.57540134545455,0.0035217860713601112
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,22,67.19435260386363,66.64770191772728,67.84529925,0.004060647450387478
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,23,68.22332220121211,67.89158320909091,68.46063733181818,0.004687516950070858
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,24,68.99257620488636,68.46664887727273,69.23367816363636,0.005622777156531811
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,25,69.87433886034091,69.2644266,70.20511073181818,0.005090058781206608
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,26,70.67971851935606,70.32331571818182,70.94146290454545,0.0038195131346583366
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,27,71.39022948890153,71.03486937272727,71.99829709090909,0.003964741248637438
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,28,72.42942150136365,72.09644175681818,72.89617321363636,0.005864366888999939
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,29,73.34774863416665,73.03390340545455,73.53120189545454,0.003555562812834978
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,30,74.01024421901515,73.63946159545455,74.38583995454546,0.0035781851038336754
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,31,74.94433337537879,74.46433656818182,75.21942449545455,0.003026663325726986
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,32,75.49502602753789,75.2494860690909,75.78166525454546,0.00410331878811121
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,33,76.12141632132575,75.79512009954546,76.35414479090909,0.003571785055100918
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,34,76.64746932647726,76.39021483181818,76.91644974545454,0.004224522039294243
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,35,77.45268438924242,76.98329391227273,77.9733424409091,0.0029181428253650665
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,36,78.41772790810606,78.0566007590909,78.63007529545455,0.0034634917974472046
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,37,79.48953130329545,78.86957993181818,79.94757872272727,0.00428331084549427
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,38,80.64653269242426,80.02392345454545,81.46314962272727,0.00436818040907383
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,39,82.37413252424243,81.49191450454545,83.32162666818182,0.0026047471910715103
MMD_dinov2_vitb14_l5_g1.00e-05,dinov2_vitb14,blocks.4,1.00e-05,40,85.29802349882574,83.35334443181819,87.81027129545454,0.0035844482481479645
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,1,15.013606067500001,10.383351573636363,17.49981897681818,7.539618309237994e-06
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,2,20.849828797007575,18.01987185318182,23.073138160909092,1.5778898159624077e-05
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,3,25.423176264242425,23.859046570909094,26.80277036,1.7720009054755792e-05
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,4,29.153337982537877,27.710613355454544,31.75240744409091,1.694400270935148e-05
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,5,34.402939558522725,31.962474827272725,37.183868766818186,2.799132198560983e-05
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,6,39.97406706568182,37.586910895,41.74143011090909,1.686145697021857e-05
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,7,43.9276351819697,42.27668356454546,45.34376912590909,1.0788653526105918e-05
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,8,46.58200343719697,45.44974382363636,47.45620903181818,1.354733558400767e-05
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,9,49.03616415087121,47.57944400681818,50.287720933636365,2.3390479327645153e-05
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,10,51.09197204121211,50.397065763181814,51.78909724363636,7.854228897485882e-06
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,11,52.51080069060606,51.85205774272727,53.15595768772727,1.1981552233919501e-05
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,12,54.69192689473484,53.19575964181818,55.80372709545455,1.1416053894208744e-05
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,13,56.51391104996211,55.82518654818182,56.88495511818182,9.401243005413562e-06
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,14,57.409796520757574,56.89427865,58.14704098045454,1.0426610060676467e-05
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,15,59.09236188147728,58.40466673181818,59.61907620909091,8.600127330282703e-06
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,16,60.58465183431818,59.64024705,61.41676890772727,7.945267498143949e-06
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,17,61.98847238492424,61.450913154545454,62.515273900000004,7.90721423982177e-06
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,18,63.100783259886356,62.56153540454545,63.601648069090906,1.2362337656668387e-05
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,19,63.943781028825754,63.632569839545454,64.23845857272727,1.0170000678044744e-05
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,20,64.77384965871211,64.25370258636363,65.15700578272727,9.085500096261967e-06
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,21,65.95465575371213,65.26560826818182,66.57540134545455,7.644594916200731e-06
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,22,67.19435260386363,66.64770191772728,67.84529925,9.025007784657646e-06
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,23,68.22332220121211,67.89158320909091,68.46063733181818,8.75799378263764e-06
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,24,68.99257620488636,68.46664887727273,69.23367816363636,1.0900841516559012e-05
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,25,69.87433886034091,69.2644266,70.20511073181818,9.088311344385147e-06
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,26,70.67971851935606,70.32331571818182,70.94146290454545,9.693470929050818e-06
MMD_dinov2_vitb14_l5_g2.80e-05,dinov2_vitb14,blocks.4,2.80e-05,27,71.39022948890153,71.03486937272727,71.99829709090909,8.82366111909505e-06
